country_name,country_code,year_1961,year_1962,year_1963,year_1964,year_1965,year_1966,year_1967,year_1968,year_1969,year_1970,year_1971,year_1972,year_1973,year_1974,year_1975,year_1976,year_1977,year_1978,year_1979,year_1980,year_1981,year_1982,year_1983,year_1984,year_1985,year_1986,year_1987,year_1988,year_1989,year_1990,year_1991,year_1992,year_1993,year_1994,year_1995,year_1996,year_1997,year_1998,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019
Aruba,ABW,,,,,,,,,,,,,,,,,,,,,,,,,,,16.07843,18.64865,12.12984,3.9614,7.96287,5.88235,7.30769,8.2039,2.54714,1.18579,7.04687,1.99199,1.23804,7.61659,-2.97126,-3.27365,1.97555,7.91156,1.21435,1.05061,1.80023,-0.09071,-10.51975,-3.68503,3.44605,-1.36986,4.19823,0.3,5.7,2.1,2.0,,
Afghanistan,AFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.83228,1.41412,11.22971,5.3574,13.82632,3.92498,21.39053,14.36244,0.42635,12.75229,5.60074,2.72454,1.45131,2.26031,2.647,1.18923,3.9116
Angola,AGO,,,,,,,,,,,,,,,,,,,,,-4.4,0.0,4.2,6.0,3.5,2.9,4.08275,6.12889,0.04162,-3.4501,0.99136,-5.83828,-23.98342,1.33936,15.0,13.54437,7.27428,4.69115,2.18149,3.05462,4.206,13.66569,2.98985,10.95286,15.02892,11.54768,14.01002,11.16614,0.85871,4.40393,3.47198,8.54219,4.95454,4.82263,0.94357,-2.58005,-0.14721,-2.00363,-0.62464
Albania,ALB,,,,,,,,,,,,,,,,,,,,,5.74564,2.9486,1.10494,-1.2516,1.78064,5.63724,-0.78784,-1.42004,9.83655,-9.57564,-28.00214,-7.18711,9.55941,8.30287,13.32233,9.1,-10.91998,8.83009,12.8899,6.95004,8.29007,4.53996,5.53005,5.51,5.52991,5.90008,5.97998,7.49997,3.35007,3.70689,2.54532,1.41753,1.00199,1.77449,2.21875,3.3148,3.8022,4.0713,2.24007
Andorra,AND,,,,,,,,,,,4.64947,8.14974,7.78847,5.61879,0.54221,3.30379,2.83858,1.463,0.04156,2.20873,-0.13247,1.24646,1.77012,1.78469,2.32143,3.25332,5.54712,5.09433,4.82703,3.78139,2.546,0.92921,-1.03148,2.38319,2.7575,4.64974,9.06767,3.19479,4.09908,3.52836,8.11936,4.54636,8.6942,8.13568,5.3978,4.80869,1.55319,-5.55919,-5.30285,-1.97496,-0.00807,-4.97444,-3.5476,2.50447,1.43414,3.70968,0.34607,1.58877,1.84924
Arab World,ARB,,,,,,,,,,,,,,,,15.74033,8.2438,-0.68177,11.68988,9.08287,3.0386,-9.07866,-6.89608,1.32605,-2.36624,4.68469,-0.53977,5.67139,2.37715,13.12683,1.50307,4.93875,3.26751,3.20391,2.74896,4.59226,4.22499,5.2658,1.80087,5.49623,1.56374,0.56997,5.31867,9.37393,5.7474,6.50169,4.52381,5.8112,0.41997,4.66819,3.7489,6.66222,3.28727,2.50508,3.24331,3.50713,0.82085,2.07947,1.48763
United Arab Emirates,ARE,,,,,,,,,,,,,,,,16.52686,21.43933,-1.5896,20.92357,23.87477,4.65918,-6.71932,-4.74582,4.01695,-3.59448,-14.95814,3.38198,-2.61891,12.33789,18.32799,0.86008,3.34494,1.26119,6.89615,6.68789,5.7984,8.1904,0.29199,2.90221,10.8527,1.39909,2.43346,8.80054,9.56644,4.85514,9.83732,3.18439,3.19184,-5.24292,1.60281,6.93027,4.48463,5.05335,4.2843,5.10594,3.06096,2.37354,1.18986,1.67772
Argentina,ARG,5.42784,-0.85202,-5.3082,10.1303,10.56943,-0.65973,3.192,4.8225,9.67953,3.04564,5.65813,1.62842,2.81175,5.5338,-0.02841,-2.01825,6.93415,-4.50612,10.22276,1.51878,-5.18979,-0.73566,4.34909,1.57074,-5.18902,6.15338,2.70487,-1.08993,-7.15695,-2.46721,9.13311,7.93729,8.20698,5.8362,-2.84521,5.52669,8.11105,3.85018,-3.38546,-0.789,-4.40884,-10.89448,8.83704,9.02957,8.85166,8.04715,9.00765,4.05723,-5.91853,10.1254,6.00395,-1.02642,2.40532,-2.51262,2.73116,-2.08033,2.8185,-2.56535,-2.08801
Armenia,ARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.7,-41.8,-8.8,5.4,6.9,5.8654,3.32108,7.3,3.3,5.9,9.6,13.2,14.0,10.5,13.9,13.2,13.7,6.9,-14.1,2.2,4.7,7.2,3.3,3.6,3.2,0.2,7.5,5.2,7.6
American Samoa,ASM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81411,0.53836,-0.40161,-4.16667,1.96353,-2.61348,-4.23729,0.44248,0.29369,-4.39239,-2.75651,0.94488,1.40406,-2.76923,-5.85443,2.18487,
Antigua and Barbuda,ATG,,,,,,,,,,,,,,,,,,4.38363,8.07975,8.16143,3.81492,-0.08401,5.36402,10.165,7.64379,11.49383,6.62637,5.21327,5.25227,3.01171,2.17658,1.15848,5.27988,6.67671,-4.35959,6.60446,5.47161,4.73113,3.70762,6.20343,-4.548,1.02744,6.07654,5.76703,6.47383,12.70815,9.31538,-0.01434,-11.9627,-7.84059,-1.95861,3.37287,-0.60088,3.79573,3.82529,5.49779,3.14554,7.3892,4.65865
Australia,AUS,2.48577,1.29609,6.21463,6.97852,5.98351,2.38246,6.30262,5.09581,7.04433,7.17219,4.00368,3.91252,2.61372,4.10336,1.34992,2.5877,3.59743,0.89688,4.04349,3.03425,3.33777,3.32844,-2.22047,4.5813,5.24933,4.03753,2.55117,5.74338,3.86117,3.571,-0.39782,0.41218,4.02991,3.98389,3.83776,3.87859,3.96654,4.57669,5.0736,3.93314,1.93086,4.0014,2.98593,4.05545,3.20427,2.79454,3.84423,3.65795,1.93699,2.06742,2.46276,3.91816,2.5849,2.53311,2.19265,2.77065,2.30061,2.94929,2.16096
Austria,AUT,5.53798,2.64868,4.13827,6.12435,3.48017,5.64286,3.00805,4.47231,6.27587,6.32114,5.11497,6.20786,4.89044,3.94214,-0.36374,4.57845,5.07998,-0.21065,5.3567,1.73149,-0.14429,2.01125,2.97309,0.05127,2.49868,2.30139,1.35717,3.29588,3.88707,4.34564,3.44163,2.09352,0.52681,2.40212,2.66798,2.34953,2.0936,3.58143,3.55633,3.37572,1.26717,1.65155,0.94147,2.73512,2.24407,3.45404,3.72742,1.46042,-3.76458,1.83709,2.9228,0.68045,0.0255,0.66127,1.0145,1.98944,2.39959,2.58012,1.41873
Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7,-22.6,-23.1,-19.7,-11.8,1.3,5.8,10.0,7.4,11.1,9.9,9.43892,10.2083,9.2538,27.96154,34.46621,25.46322,10.59144,9.36907,4.78924,-1.573,2.20294,5.84342,2.79759,1.04955,-3.0636,0.15361,1.5004,2.2187
Burundi,BDI,-13.74614,9.06316,4.13541,6.27304,3.96723,4.61299,13.82152,-0.29788,-1.45954,21.32567,2.74683,-6.40396,6.88905,-0.72684,0.69792,7.94266,11.46945,-0.94058,1.66495,0.99106,12.16328,-1.0536,3.71533,0.15554,11.78318,3.25018,5.5031,5.03102,1.3495,3.49982,4.99684,1.01,-6.24,-3.83,-7.92,-8.0,-1.59,4.75,-1.01,-0.85686,2.05581,4.44652,-1.22373,4.83366,0.9,5.41381,3.45195,4.86171,3.81275,5.12416,4.0326,4.44671,4.9242,4.24065,-3.9,-0.60002,0.50001,1.60993,1.84248
Belgium,BEL,4.97842,5.212,4.35158,6.95668,3.56066,3.15589,3.86815,4.19413,6.6298,5.58286,3.98583,5.2956,6.3817,4.56526,-1.96594,5.65275,0.62615,2.8419,2.34107,4.44405,-0.27928,0.59499,0.31184,2.46638,1.65179,1.82276,2.30666,4.72321,3.46917,3.1374,1.83307,1.53065,-0.96187,3.22697,2.38476,1.32145,3.79366,1.96181,3.54274,3.71668,1.09962,1.70688,1.03798,3.5712,2.32174,2.55235,3.67688,0.44693,-2.02074,2.86429,1.69451,0.73922,0.45924,1.57853,2.04146,1.26669,1.60809,1.8123,1.74382
Benin,BEN,3.14128,-3.42641,4.73003,6.65076,5.29386,3.57586,1.0784,3.84234,2.8775,2.09776,-1.49684,6.42637,3.70617,3.33931,-4.89535,0.88436,4.98366,1.25508,6.53575,6.78176,9.95423,2.23507,-4.34782,7.92984,7.53032,2.17114,-1.5,3.40525,-2.85416,8.97613,4.2258,2.95771,5.83617,2.0204,6.0452,4.32428,5.73469,3.96101,5.34145,5.85771,5.33314,4.64303,3.44358,4.42968,1.71316,3.94374,5.98635,4.89658,2.31929,2.11406,2.96375,4.81122,7.19143,6.35768,1.77815,3.33967,5.67156,6.69726,6.86569
Burkina Faso,BFA,4.04393,6.1288,-1.26802,2.28282,3.76455,0.53761,8.82331,3.07077,2.02608,0.11702,1.41334,2.3115,0.44933,8.28643,2.99838,8.53489,0.37035,4.60783,3.66462,0.79688,4.2553,9.5622,0.34598,-1.7787,8.51736,7.95536,-0.23634,5.79559,2.15027,-0.60293,9.06998,0.23271,3.46138,1.31501,5.71637,11.01474,6.31683,7.30772,7.39524,1.88847,6.61341,4.35296,7.80249,4.47845,8.66187,6.25316,4.11138,5.79999,2.96195,8.44628,6.62256,6.45267,5.79258,4.32685,3.92123,5.95798,6.20349,6.73124,5.69943
Bangladesh,BGD,6.05816,5.45303,-0.45589,10.95279,1.60626,2.56681,-1.87586,9.48945,1.22086,5.61985,-5.47948,-13.97373,3.32568,9.59196,-4.08821,5.66136,2.67306,7.07384,4.80163,0.81914,7.23394,2.13433,3.88105,4.80331,3.34201,4.17338,3.7724,2.41626,2.83658,5.62226,3.48523,5.44269,4.71156,3.89013,5.12128,4.52292,4.4899,5.17703,4.67016,5.29329,5.07729,3.83312,4.73957,5.23953,6.53594,6.6719,7.0586,6.01379,5.04512,5.57179,6.46438,6.52146,6.01361,6.06106,6.55264,7.11348,7.28417,7.86374,8.15268
Bulgaria,BGR,,,,,,,,,,,,,,,,,,,,,4.90016,2.33457,3.43031,3.39644,2.68344,4.2076,6.05451,10.94469,-3.28988,-9.11738,-8.44536,-7.27239,-1.48021,1.81801,2.85505,5.13892,-14.19281,4.28528,-8.28102,4.78204,3.81724,5.95303,5.15184,6.44186,7.15354,6.80217,6.55708,6.08563,-3.37484,0.55945,2.35456,0.35659,0.32577,1.88546,3.98985,3.82043,3.50275,3.09245,3.69431
Bahrain,BHR,,,,,,,,,,,,,,,,,,,,,-5.3167,-7.55622,6.37638,5.00365,-4.75827,1.18299,10.39901,6.99999,0.36401,4.438,11.23,6.69,12.87001,-0.25,3.92999,4.11001,3.093,4.79,4.3,5.30007,2.49095,3.34855,6.29644,6.98096,6.769,6.467,8.29396,6.24501,2.53989,4.3343,1.98352,3.72811,5.41684,4.35039,2.48538,3.55813,4.29095,1.77943,1.81917
"Bahamas, The",BHS,10.6671,10.45197,10.52406,10.50157,10.4256,9.07193,9.59811,8.42176,8.98166,-5.64965,1.62651,-3.49734,7.56757,-16.75423,-14.80313,5.18518,9.15493,14.17952,26.1393,6.49528,-9.22641,6.6989,3.59705,14.17115,4.82918,1.797,2.98452,2.30971,6.72733,-1.59625,-4.18178,-3.82558,0.30781,3.14892,4.37875,4.22353,2.06249,4.71599,7.14459,4.14923,2.62516,2.70467,-1.26453,0.88274,3.39526,2.51685,1.44673,-2.32351,-4.17581,1.53839,0.61338,3.08669,-2.67898,1.05432,0.23048,1.44404,3.11561,3.026,1.21787
Bosnia and Herzegovina,BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8,88.95767,34.38957,15.6,9.6,5.5,4.4,5.3,4.0,6.09997,8.75926,5.414,5.85912,5.44185,-3.00446,0.86567,0.95951,-0.82184,2.34986,1.15385,3.08916,3.14981,3.17143,3.74007,2.67816
Belarus,BLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2,-9.6,-7.6,-11.7,-10.4,2.8,11.40001,8.39999,3.4,5.8,4.72531,5.04527,7.04319,11.44974,9.4,9.99999,8.60001,10.2,0.2,7.79827,5.37871,1.68714,1.00347,1.72638,-3.82957,-2.52645,2.53218,3.1492,1.2221
Belize,BLZ,4.89228,4.89265,4.95643,4.99988,4.93054,4.77085,4.91312,7.36723,5.10637,4.80769,3.95944,10.2183,5.35189,13.55999,3.59282,-0.03402,6.49659,7.92081,7.51702,13.43668,1.13377,-0.10771,-2.14318,1.97207,1.01251,4.53946,10.7353,9.78771,13.00922,11.44339,11.46404,12.05945,6.27569,0.13123,0.65635,1.41684,3.57993,3.72442,8.78463,13.01956,4.68722,4.72992,9.33406,4.78745,1.95187,4.81911,0.51034,3.48744,0.2195,3.0018,1.92203,2.41348,1.30212,3.63536,2.84964,0.08508,1.8702,2.07895,0.27368
Bermuda,BMU,4.68,4.47,1.07,11.11,4.76,14.36364,13.27504,2.10526,3.43643,6.31229,3.4375,1.81269,1.48368,0.87719,3.76812,8.93855,5.89744,1.45278,2.14797,7.94393,2.38095,-5.28541,2.00893,0.4814,-2.00348,6.66667,3.75,4.05622,0.44384,0.01921,-3.53438,-0.05974,3.00857,0.59961,4.39915,2.60048,4.6,3.9,3.38265,9.31716,7.22244,-1.47779,3.41071,2.32127,1.67421,5.54387,3.34514,-1.86596,-5.6267,-2.50288,-3.74274,-5.3053,-0.27971,-3.70107,0.77553,-0.65721,3.61142,-0.4328,0.45989
Bolivia,BOL,2.0893,5.57892,6.79763,3.9566,4.91344,7.17059,6.31722,8.52944,4.4741,5.23103,5.06334,7.96749,5.73916,2.93957,7.31102,4.61457,4.97122,2.05269,0.13334,-1.37178,0.27562,-3.93874,-4.04212,-0.20068,-1.67639,-2.57387,2.46348,2.9095,3.79013,4.63579,5.26653,1.6465,4.26929,4.66727,4.67827,4.36134,4.95421,5.02935,0.42689,2.50781,1.6838,2.48556,2.71134,4.17329,4.42143,4.79701,4.56438,6.1485,3.357,4.12672,5.20409,5.12228,6.79601,5.46057,4.85719,4.26392,4.19521,4.22362,2.21671
Brazil,BRA,10.27591,5.21606,0.87467,3.48558,3.05349,4.15036,4.91527,11.42728,9.73583,8.76995,11.29509,12.0528,13.97869,9.04212,5.20908,9.79041,4.60632,3.23171,6.76628,9.11096,-4.39336,0.58025,-3.40979,5.26914,7.94586,7.9883,3.59963,-0.10267,3.27946,-3.10236,1.51194,-0.46691,4.66517,5.33455,4.41673,2.20754,3.39485,0.3381,0.46794,4.38795,1.3899,3.05346,1.14083,5.75996,3.20213,3.96199,6.06987,5.0942,-0.12581,7.52823,3.97443,1.92115,3.00485,0.50396,-3.54576,-3.27592,1.32287,1.31722,1.13659
Barbados,BRB,,,,,,,,,,,,,,,-1.9,4.36021,3.64221,4.87694,7.89301,4.37306,-1.89975,-4.90094,0.50125,3.60037,1.09824,5.10417,2.59097,3.50538,3.6,-3.30759,-3.89991,-5.69252,0.79307,2.01078,2.014,3.97648,4.7401,3.72846,0.33466,4.44719,-2.36546,0.7874,2.17548,1.4116,3.95546,5.9027,2.20209,0.70103,-5.07781,-2.28645,-0.67329,-0.45561,-1.40656,-0.12455,2.4487,2.4787,0.47511,-0.58033,-0.09614
Brunei Darussalam,BRN,,,,,,,,,,,,,,,0.35546,20.15539,10.9167,6.77583,22.56243,-6.9967,-19.82672,3.95665,0.50147,0.59988,-1.49075,-2.71547,2.00913,1.09737,-1.07418,1.08942,3.14594,4.75858,0.30457,3.1454,4.47871,2.87832,-1.47117,-0.55851,3.05216,2.84942,2.74404,3.8721,2.90396,0.50432,0.38751,4.39772,0.15458,-1.93971,-1.76454,2.59897,3.74532,0.91284,-2.12603,-2.50835,-0.39238,-2.47792,1.3286,0.05224,3.86911
Bhutan,BTN,,,,,,,,,,,,,,,,,,,,,13.90773,3.41394,11.31071,4.48211,4.21178,11.73058,28.69627,4.98729,7.43263,10.87643,-0.40788,4.60089,1.98637,4.9515,7.07412,5.56517,5.37384,5.91403,7.98397,6.93302,8.34895,10.99228,7.8233,6.00874,7.28725,6.99974,18.36085,4.79946,6.74833,11.9459,7.98262,5.1184,2.11997,5.7765,6.64223,8.12703,4.65183,3.05513,5.46452
Botswana,BWA,6.34328,6.66667,5.92105,6.8323,5.81396,6.34402,5.92456,10.56706,15.1234,17.12027,25.82111,26.36194,21.30318,8.7978,8.44625,10.64738,12.01204,14.3328,12.14859,11.9869,9.06486,12.16553,13.14673,8.54538,7.12527,8.17292,11.88193,19.44997,13.05941,6.77282,7.45871,2.91707,1.91611,3.62792,7.03041,5.8298,8.32589,0.44366,9.66724,1.9877,0.25057,6.06953,4.62589,2.70582,4.55665,8.36387,8.27676,6.24544,-7.65231,8.56363,6.04836,4.45614,11.3434,4.14926,-1.69794,4.30377,2.904,4.47884,2.96613
Central African Republic,CAF,4.95355,-3.7138,-0.70701,2.08032,0.94758,0.64478,4.67661,1.40411,7.09154,2.33288,1.1302,-0.00087,1.88894,6.33903,0.40499,5.43252,3.80623,1.20924,-2.46514,-4.47864,-1.54447,7.71578,-8.12651,9.48173,3.92722,3.57798,-4.93899,1.71017,1.97727,-2.14753,-0.55254,-6.42408,0.33528,4.89995,7.20005,-4.00009,5.29994,4.70014,3.59997,-2.48943,4.46474,3.61654,-5.39749,5.99488,0.90821,4.77109,4.60753,2.05413,8.58726,4.63082,4.19462,5.05376,-36.39198,0.08107,4.33712,4.75032,4.52728,3.78944,2.97028
Canada,CAN,3.16329,7.42538,5.34955,6.64289,6.31671,6.70499,3.09121,4.99567,5.04546,11.95357,3.97025,5.50968,6.83574,3.28032,1.46124,5.87863,3.43815,3.68351,3.71117,2.15554,3.47413,-3.18726,2.60134,5.90846,4.7374,2.14497,4.07296,4.41011,2.31698,0.16467,-2.08609,0.90026,2.66086,4.49447,2.69398,1.61917,-3.84529,2.79654,3.97048,4.91776,1.40553,3.42215,3.81109,3.91403,4.99586,4.16582,6.86861,1.00762,-2.9284,3.08949,3.14688,1.76222,2.32912,2.87004,0.65918,1.00139,3.17073,2.01364,1.65604
Central Europe and the Baltics,CEB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.69159,-1.97809,1.60377,4.07114,5.63681,4.54037,2.40286,2.7079,1.96981,3.95685,3.02707,3.54897,4.06662,5.75242,4.9909,6.55902,6.38339,3.90559,-3.4179,1.70952,3.15518,0.6686,1.24598,2.99115,3.98047,3.09034,4.8931,4.50241,3.82412
Switzerland,CHE,,,,,,,,,,,4.07544,3.20051,3.04991,1.45491,-7.28317,-1.40368,2.43365,0.40908,2.49151,4.60198,1.60134,-1.30942,0.63908,3.00846,3.6736,1.85863,1.58548,3.2776,4.33079,3.67463,-0.91582,-0.04373,-0.12598,1.26976,0.48087,0.54003,2.34015,2.98989,1.69472,3.93682,1.31242,0.16261,0.03958,2.77622,3.11525,3.98863,4.11188,2.1547,-2.22211,3.0027,1.69281,1.00602,1.85204,2.44922,1.33337,1.72274,1.79941,2.75055,0.92883
Channel Islands,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77026,5.82664,-1.51296,-1.63221,-3.20216,0.2242,1.37773,4.8823,5.89833,,,,,,,,,,,,
Chile,CHL,5.24527,4.02669,5.84014,2.55722,0.95027,11.23624,3.616,3.59201,3.93798,1.82897,9.42269,-1.01995,-5.02925,2.38215,-12.9121,3.83258,10.44469,7.7011,8.4183,7.98662,6.52537,-11.01431,-5.01742,4.10368,4.00992,5.37769,6.46047,7.34511,9.92338,3.33357,7.80439,11.16671,6.58878,5.0302,8.9333,6.80292,7.42789,4.32458,-0.4121,5.32694,3.30305,3.10697,4.09105,7.20954,5.74283,6.31718,4.90532,3.52953,-1.56424,5.84418,6.11092,5.31863,4.045,1.76674,2.30377,1.71109,1.18857,3.94932,1.05444
China,CHN,-27.27,-5.58,10.3,18.18,16.95,10.65,-5.77,-4.1,16.94,19.3,7.06,3.81,7.76,2.31,8.72,-1.57,7.57,11.32598,7.59132,7.83415,5.11276,9.01711,10.7702,15.19154,13.43068,8.94996,11.65743,11.22259,4.20633,3.92025,9.26279,14.22453,13.88373,13.03681,10.95395,9.92256,9.23678,7.84595,7.66165,8.49009,8.33573,9.13363,10.03803,10.11362,11.39459,12.72096,14.23086,9.65068,9.39873,10.63587,9.55083,7.86374,7.76615,7.42576,7.04133,6.84876,6.9472,6.74977,5.94971
Cote d'Ivoire,CIV,9.93256,1.22699,14.49036,17.61309,-3.10965,11.57736,4.59815,12.54825,9.53922,10.37503,9.45664,4.23663,5.9392,4.32738,8.25289,12.9164,7.31446,10.90945,2.39441,-10.9577,3.5005,0.20082,-3.90024,-2.70126,4.50122,3.25935,-0.34897,1.13648,2.948,-1.09591,0.04093,-0.24456,-0.19249,0.81121,7.12574,7.72933,3.74355,4.93068,1.61753,-2.0684,0.12137,-1.66764,-1.35954,1.23177,1.72125,1.51584,1.76504,2.54284,3.25145,2.01764,-4.38725,10.7065,8.88942,8.79408,8.84286,7.17921,7.35964,6.89028,6.23171
Cameroon,CMR,1.18368,3.04156,3.74255,3.54716,2.02605,4.61496,-10.91207,6.34632,4.90148,3.09207,3.47971,2.67384,5.35568,10.73426,11.24506,-5.49514,13.73987,22.003,6.03512,-1.96529,17.08268,7.5162,6.86683,7.47457,8.06316,6.77166,-2.14665,-7.82363,-1.81912,-6.1057,-3.8086,-3.1,-7.93207,2.12394,3.46979,4.36109,5.23132,4.50229,4.29202,3.55337,4.36808,4.2372,4.5672,6.78096,2.02066,3.45767,4.9022,3.4888,2.19866,3.42251,4.12928,4.54327,5.40427,5.88406,5.65146,4.64848,3.54909,4.06249,3.72071
"Congo, Dem. Rep.",COD,-10.85138,21.2007,5.21399,-2.44022,0.99735,6.77549,-0.98574,4.3327,9.32884,-0.24506,6.00502,0.15114,8.13728,3.13059,-4.98163,-5.309,0.76079,-5.34529,0.43009,2.19491,2.35052,-0.45768,1.4117,5.54107,0.46785,4.71721,2.67564,0.47038,-1.26605,-6.56831,-8.42105,-10.50001,-13.46905,-3.9,0.7,-1.02317,-5.61705,-1.62415,-4.27014,-6.91093,-2.10017,2.94777,5.57782,6.73837,6.13515,5.32098,6.25948,6.22589,2.85506,7.10798,6.87467,7.0869,8.48196,9.47029,6.91619,2.39938,3.72695,5.82112,4.38453
"Congo, Rep.",COG,8.35073,5.20231,-4.0293,3.8168,3.67647,1.35898,2.11627,7.63133,7.54853,6.35847,7.75304,8.61755,8.23119,7.88552,7.7316,0.91629,-8.95343,6.35975,9.81322,17.63661,17.61972,23.5977,5.85396,6.97613,-1.18566,-6.86153,0.18938,1.76626,2.59988,1.0,2.39537,2.61195,-0.97968,-5.49308,3.98532,4.29048,-0.62481,3.73755,-2.5822,7.57598,3.8026,4.58187,0.81326,3.47663,7.75576,7.98624,-6.61399,6.30638,11.63729,9.93127,2.20592,9.94715,-0.71243,5.95521,-3.23526,-10.19039,-4.63309,-6.20401,-3.54413
Colombia,COL,5.08922,5.41189,3.28671,6.16694,3.60001,5.23674,4.13486,5.93312,6.10252,6.2078,5.96073,7.66915,6.72295,5.74576,2.32326,4.72837,4.15851,8.4699,5.37912,4.08735,2.27687,0.94842,1.57396,3.35068,3.10711,5.82408,5.36893,4.06417,3.4141,4.282,2.00161,4.04493,5.38541,5.81466,5.20244,2.05585,3.43029,0.56978,-4.20402,2.92486,1.6779,2.50398,3.91827,5.33302,4.82876,6.71687,6.73819,3.28345,1.13965,4.49466,6.94789,3.91264,5.13399,4.49903,2.9559,2.08738,1.35936,2.51532,3.26022
Comoros,COM,,,,,,,,,,,,,,,,,,,,,3.86493,6.38332,4.8214,4.1103,2.27996,1.86761,1.63778,2.68738,-3.18026,5.09124,-5.39564,8.53098,3.00606,-5.27678,3.61021,-1.29169,4.03015,1.28252,1.92441,10.84788,2.33291,2.32494,2.10387,1.91966,2.83755,2.64696,0.80004,3.99997,3.20011,3.79993,4.09985,3.20027,4.49987,2.10001,1.11614,3.32068,3.8157,3.43076,1.98611
Cabo Verde,CPV,,,,,,,,,,,,,,,,,,,,,8.45156,2.82503,9.52075,3.78327,8.64209,2.87146,4.30906,5.99685,5.69795,0.69217,1.40415,10.93765,8.70831,19.18264,14.21164,11.34652,11.11843,12.51729,11.22265,14.28487,2.23165,5.25089,4.17626,10.19707,6.91246,7.98375,15.17069,6.65052,-1.27043,1.46679,3.96889,1.08192,0.8028,0.61121,1.00686,4.70579,3.70204,4.53116,5.66775
Costa Rica,CRI,1.87928,5.44239,6.89892,3.65905,8.19053,6.96932,5.65013,8.4733,5.4918,7.50313,6.77851,8.17805,7.70892,5.5449,2.10007,5.51756,8.90447,6.26769,4.93912,0.7519,-2.26166,-7.28557,2.86299,8.02411,0.7216,5.53625,4.76453,3.43215,5.66598,3.55306,2.26565,9.19656,7.08752,4.48727,4.1215,1.23782,5.56495,6.9617,3.94335,3.83317,3.49047,3.29175,4.25548,4.33657,3.87087,7.23773,8.1679,4.6496,-0.97055,4.95186,4.3071,4.79692,2.26903,3.51534,3.63173,4.24599,3.8602,2.66038,2.08379
Caribbean small states,CSS,,,,,,,4.36594,5.87807,5.5652,4.68817,2.16742,7.45468,-0.73825,-3.09643,-1.10932,1.10254,3.71216,5.63401,4.98486,2.36042,1.02589,0.96182,-2.42434,0.85264,-0.00193,1.31966,1.89052,2.17477,4.13589,0.91459,1.39889,2.19613,3.0294,2.79391,2.90736,3.45619,3.11129,2.90703,4.06552,3.69875,2.01601,3.57706,5.62348,3.93089,3.60353,6.80599,3.31517,1.28434,-3.56706,1.33645,1.13168,1.3067,0.80021,0.48982,0.98129,-1.32991,0.51713,1.63728,0.95708
Cuba,CUB,,,,,,,,,,,8.58386,4.82669,3.43449,0.98449,9.47643,5.42796,8.7095,6.596,1.08818,-4.84944,19.68833,8.91823,5.41147,7.92972,1.59667,0.0953,-2.40217,3.70554,0.68008,-2.94856,-10.6927,-11.5806,-14.87818,0.71693,2.4572,7.83875,2.78343,0.15915,6.18876,5.91476,3.18503,1.42482,3.79274,5.77054,11.20166,12.06586,7.26214,4.11683,1.45131,2.39035,2.8023,3.0149,2.7476,1.04758,4.43814,0.51376,1.80905,2.24848,
Curacao,CUW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.69575,0.39707,0.28818,0.20846,0.67643,1.63593,2.46996,2.18804,-0.53131,0.08231,0.61261,-0.13892,-0.79411,-1.13884,0.27869,-0.98657,-1.73977,-2.16613,-3.4
Cayman Islands,CYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16263,-0.3574,-7.20048,-2.71564,1.16906,1.22975,1.27933,2.65453,2.83312,3.23998,3.10256,4.12649,
Cyprus,CYP,,,,,,,,,,,,,,,,20.26629,16.362,7.7774,9.90557,5.75324,2.517,6.02171,5.58218,8.75789,4.88254,3.70395,7.06525,8.64678,7.94743,7.404,0.7395,9.4,0.7,5.9,8.36247,1.24858,2.64089,6.11085,4.99796,5.96531,3.95256,3.72296,2.62329,5.02634,4.853,4.71383,5.09807,3.64681,-2.01526,2.0147,0.40144,-3.44682,-6.55308,-1.82931,3.21857,6.43806,5.15478,5.24075,3.07503
Czech Republic,CZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.61494,-0.50654,0.0619,2.90931,6.50081,4.26542,-0.51833,-0.35657,1.38415,4.00103,3.04298,1.56986,3.58369,4.81426,6.60162,6.76693,5.57034,2.68641,-4.65733,2.4349,1.76036,-0.785,-0.0459,2.2621,5.38838,2.53728,5.16872,3.18131,2.33531
